tonality,vector_means
9.0,-1401.444580078125
4.0,-1234.1170654296875
9.0,-78.43328857421875
8.0,-87.88461303710938
9.0,-448.30303955078125
8.0,-261.00714111328125
9.0,-308.3680114746094
9.0,-147.73277282714844
9.0,-41.817298889160156
8.0,-264.635986328125
10.0,-77.4729995727539
10.0,-35.128684997558594
10.0,-517.6412353515625
8.0,-115.14892578125
9.0,-251.29380798339844
9.0,-324.9779357910156
9.0,-532.293212890625
9.0,-473.2039794921875
9.0,-1674.5111083984375
9.0,-547.4073486328125
4.0,-683.1610107421875
9.0,-822.83154296875
10.0,-684.3873901367188
10.0,-57.00736618041992
10.0,-353.4228820800781
10.0,-77.24552917480469
1.0,-556.8810424804688
6.0,-217.0526580810547
7.0,-115.16757202148438
10.0,-33.007781982421875
9.0,-65.59974670410156
8.0,-44.397705078125
9.0,-27.070457458496094
4.0,-81.7482681274414
2.0,-19.380332946777344
10.0,-578.1256103515625
8.0,-144.42306518554688
9.0,-287.7695617675781
8.0,-220.7069549560547
10.0,-204.26608276367188
10.0,-596.2172241210938
6.0,-605.432373046875
8.0,-1067.913818359375
7.0,-266.0447082519531
9.0,-487.223388671875
9.0,-519.54052734375
10.0,-123.37318420410156
10.0,-266.72113037109375
10.0,-109.91957092285156
1.0,-71.7085189819336
10.0,-500.4071350097656
7.0,-734.4540405273438
3.0,-611.0923461914062
8.0,-412.8359680175781
10.0,-62.86501693725586
10.0,-116.72203063964844
10.0,-179.10714721679688
10.0,-150.42359924316406
9.0,-61.32234191894531
10.0,-17.94445037841797
10.0,-112.5753402709961
10.0,-1554.1973876953125
10.0,-153.8231658935547
8.0,-181.1384735107422
8.0,-112.64217376708984
9.0,-13.042140007019043
5.0,-1450.267333984375
10.0,-111.69856262207031
9.0,-1953.9501953125
9.0,-102.61467742919922
8.0,-238.93246459960938
10.0,-579.2250366210938
9.0,-257.14166259765625
10.0,-602.04833984375
8.0,-4236.03857421875
4.0,-104.02264404296875
9.0,-26.33957862854004
8.0,-116.10013580322266
9.0,-29.50531768798828
7.0,-237.6886749267578
8.0,-747.8759155273438
9.0,-773.9514770507812
10.0,-159.2858428955078
10.0,-179.7565155029297
8.0,-184.1121826171875
10.0,-639.213134765625
9.0,-37.25963592529297
3.0,-81.87670135498047
3.0,-267.3460693359375
8.0,-101.93018341064453
10.0,-1198.81103515625
10.0,-627.4953002929688
5.0,-171.36863708496094
7.0,-278.8715515136719
8.0,-313.9132995605469
8.0,-73.14974212646484
10.0,-110.30376434326172
4.0,-328.73828125
8.0,-62.77337646484375
9.0,-15.120567321777344
7.0,-225.5850830078125
10.0,-1360.1326904296875
10.0,-1297.03857421875
9.0,-952.1351318359375
10.0,-506.9372863769531
9.0,-466.56256103515625
9.0,-187.2341766357422
8.0,-115.27727508544922
10.0,-131.6582794189453
10.0,-282.26568603515625
10.0,-1537.3009033203125
8.0,-440.0882263183594
9.0,-555.7227783203125
6.0,-447.3525085449219
10.0,-225.3213348388672
9.0,-476.92828369140625
7.0,-264.6169738769531
4.0,-472.34222412109375
9.0,-418.4031066894531
9.0,-427.4540100097656
9.0,-741.4069213867188
8.0,-516.2188720703125
7.0,-88.22792053222656
8.0,-411.9771423339844
5.0,-257.9096984863281
10.0,-784.3259887695312
5.0,-671.1981811523438
6.0,-557.474609375
7.0,-106.90760803222656
9.0,-154.85159301757812
8.0,-424.3668212890625
7.0,-186.58245849609375
6.0,-162.63905334472656
7.0,-229.52964782714844
9.0,-340.5796813964844
9.0,-220.58058166503906
7.0,-173.79489135742188
7.0,-254.04376220703125
10.0,-977.8802490234375
3.0,-166.1190185546875
9.0,-14.142425537109375
5.0,-99.53504943847656
8.0,-117.07054138183594
8.0,-257.5002136230469
10.0,-62.180782318115234
10.0,-45.57448196411133
10.0,-72.57027435302734
10.0,-180.474853515625
6.0,-177.067626953125
10.0,-24.91425895690918
5.0,-916.8074340820312
9.0,-1256.6558837890625
10.0,-817.693603515625
10.0,-558.376220703125
7.0,-404.882568359375
7.0,-592.255859375
9.0,-263.5209655761719
6.0,-630.4847412109375
8.0,-810.3349609375
10.0,-907.4968872070312
10.0,-1124.7357177734375
8.0,-354.4385681152344
5.0,-220.56825256347656
10.0,-311.1497802734375
3.0,-289.3056640625
8.0,-261.06622314453125
5.0,-334.6147155761719
7.0,-146.87515258789062
8.0,-79.94835662841797
8.0,-123.76752471923828
5.0,-491.0726623535156
7.0,-27.618083953857422
9.0,-257.95489501953125
6.0,-387.367431640625
8.0,-202.72767639160156
8.0,-417.7265625
9.0,-148.0782928466797
1.0,-114.80094146728516
10.0,-728.3218994140625
7.0,-1439.1767578125
5.0,-1286.052490234375
9.0,-553.408203125
10.0,-108.93199920654297
8.0,-53.246002197265625
9.0,-97.2449722290039
8.0,-69.57650756835938
3.0,-118.51924133300781
10.0,-273.0944519042969
10.0,-178.3875274658203
10.0,-166.97596740722656
6.0,-439.87103271484375
3.0,-423.4678649902344
3.0,-521.7107543945312
5.0,-331.5060729980469
9.0,-654.9259033203125
8.0,-274.12274169921875
7.0,-66.98094940185547
8.0,-523.8248901367188
7.0,-99.33594512939453
8.0,-157.03024291992188
9.0,-464.2511291503906
7.0,-633.0317993164062
10.0,-227.8441162109375
8.0,-1331.3642578125
10.0,-394.21307373046875
10.0,-183.24755859375
10.0,-297.75469970703125
7.0,-559.3526611328125
8.0,-353.69244384765625
8.0,-686.618896484375
6.0,-20.10281753540039
3.0,-1597.240478515625
9.0,-289.46820068359375
10.0,-896.2711181640625
7.0,-481.9090881347656
8.0,-542.7555541992188
10.0,-178.0454559326172
7.0,-327.63897705078125
9.0,-86.54019165039062
8.0,-137.0795440673828
8.0,-378.6301574707031
10.0,-117.26237487792969
9.0,-15.841045379638672
10.0,-248.97752380371094
9.0,-70.60840606689453
9.0,-127.67383575439453
8.0,-343.9268798828125
8.0,-3041.57861328125
3.0,-356.0889587402344
9.0,-533.9679565429688
9.0,-314.5967712402344
9.0,-185.1062469482422
8.0,-231.30484008789062
9.0,-150.59365844726562
5.0,-208.01071166992188
9.0,-379.5279235839844
8.0,-531.3753662109375
4.0,-127.85877227783203
10.0,-283.0457763671875
8.0,-276.6492004394531
9.0,-44.833961486816406
8.0,-283.3084411621094
9.0,-324.53076171875
8.0,-179.8646697998047
8.0,-131.07884216308594
7.0,-201.16697692871094
8.0,-267.4973449707031
9.0,-449.4276428222656
10.0,-365.9811096191406
8.0,-471.87567138671875
9.0,-953.9076538085938
5.0,-222.266357421875
7.0,-136.73095703125
8.0,-898.77001953125
6.0,-221.13168334960938
8.0,-264.08758544921875
9.0,-211.84385681152344
10.0,-241.70567321777344
9.0,-1070.036865234375
9.0,-328.5346984863281
7.0,-32.14126968383789
8.0,-288.429931640625
9.0,-192.18650817871094
8.0,-143.72308349609375
9.0,-127.67328643798828
9.0,-110.09282684326172
6.0,-69.9124526977539
5.0,-296.7164611816406
10.0,-194.71774291992188
9.0,-163.215576171875
9.0,-347.18218994140625
10.0,-51.54439163208008
9.0,-64.24250793457031
2.0,-220.90689086914062
10.0,-21.53229522705078
10.0,-163.23521423339844
9.0,-503.47686767578125
10.0,-90.15966796875
9.0,-134.04409790039062
9.0,-576.6344604492188
9.0,-1052.9617919921875
3.0,-638.6443481445312
8.0,-551.638916015625
4.0,-87.57842254638672
8.0,-453.3570861816406
9.0,-452.14544677734375
9.0,-386.4433898925781
8.0,-59.9421501159668
8.0,-219.97967529296875
7.0,-356.6731262207031
8.0,-103.2389907836914
10.0,-1109.3890380859375
7.0,-566.3931884765625
7.0,-200.95077514648438
6.0,-169.12255859375
7.0,-1047.6602783203125
8.0,-98.59412384033203
9.0,-824.03759765625
8.0,-512.0553588867188
4.0,-367.346923828125
9.0,-76.358154296875
7.0,-117.93771362304688
9.0,-534.177001953125
9.0,-251.82818603515625
6.0,-196.0952911376953
10.0,-254.6480255126953
10.0,-426.9056396484375
9.0,-576.35302734375
9.0,-316.1060791015625
4.0,-788.9467163085938
9.0,-413.60302734375
9.0,-448.6072692871094
9.0,-324.7139892578125
9.0,-373.07916259765625
8.0,-313.1551513671875
9.0,-55.47947692871094
10.0,-122.56371307373047
5.0,-85.06488800048828
9.0,-127.02217864990234
10.0,-747.8524780273438
8.0,-485.7538757324219
8.0,-192.50689697265625
8.0,-374.1273193359375
9.0,-192.9913330078125
6.0,-64.67472076416016
10.0,-58.72608184814453
2.0,-635.9822998046875
9.0,-95.83040618896484
9.0,-132.43603515625
10.0,-532.5696411132812
9.0,-1691.0745849609375
8.0,-226.61936950683594
9.0,-131.5673370361328
8.0,-68.13977813720703
9.0,-675.0579833984375
5.0,-73.56187438964844
10.0,-364.9754638671875
9.0,-221.25404357910156
10.0,-278.36639404296875
10.0,-413.244140625
10.0,-123.48298645019531
9.0,-161.1787567138672
10.0,-207.04965209960938
10.0,-150.1903839111328
10.0,-244.4603271484375
10.0,-109.19720458984375
9.0,-194.7006072998047
8.0,-811.1195068359375
8.0,-136.28610229492188
8.0,-960.2498779296875
10.0,-147.5377655029297
5.0,-775.236572265625
9.0,-504.11444091796875
8.0,-156.7191619873047
8.0,-196.90863037109375
9.0,-164.24041748046875
8.0,-73.42491149902344
7.0,-295.72760009765625
8.0,-145.48300170898438
7.0,-96.2872085571289
9.0,-179.05953979492188
8.0,-286.52783203125
4.0,-57.05392074584961
10.0,-109.43134307861328
6.0,-115.13394927978516
8.0,-276.387939453125
9.0,-25.683502197265625
8.0,-135.18881225585938
8.0,-77.63676452636719
8.0,-133.0470428466797
4.0,-304.0589294433594
4.0,-49.64380645751953
9.0,-154.68479919433594
8.0,-112.86953735351562
7.0,-279.5068664550781
10.0,-248.0734405517578
10.0,-246.48243713378906
10.0,-64.01658630371094
10.0,-283.242431640625
8.0,-231.97691345214844
8.0,-179.38436889648438
9.0,-289.3265686035156
9.0,-663.8797607421875
9.0,-260.7887878417969
9.0,-378.5138244628906
9.0,-282.0975646972656
8.0,-238.2125701904297
7.0,-171.3855743408203
7.0,-121.43629455566406
6.0,-115.46088409423828
10.0,-217.09048461914062
4.0,-157.54452514648438
4.0,-408.9315490722656
9.0,-295.1802978515625
10.0,-230.55343627929688
10.0,-204.65940856933594
10.0,-53.29024887084961
8.0,-334.73736572265625
9.0,-214.94386291503906
10.0,-354.1930236816406
7.0,-172.32308959960938
10.0,-228.52444458007812
9.0,-36.80186080932617
10.0,-314.5684814453125
9.0,-233.11798095703125
10.0,-360.2582702636719
9.0,-73.22191619873047
7.0,-106.2242431640625
4.0,-117.75424194335938
8.0,-141.79527282714844
10.0,-74.40250396728516
10.0,-298.2899475097656
10.0,-228.2031707763672
7.0,-163.59161376953125
9.0,-117.95339965820312
9.0,-49.0714111328125
10.0,-130.9538116455078
6.0,-227.7567596435547
10.0,-168.334228515625
4.0,-8.809761047363281
5.0,-73.64958190917969
10.0,-136.38204956054688
9.0,-200.86265563964844
9.0,-276.54608154296875
4.0,-650.0899047851562
2.0,-369.36444091796875
8.0,-113.49474334716797
10.0,-567.226318359375
8.0,-464.95233154296875
9.0,-644.6635131835938
7.0,-223.23135375976562
9.0,-71.33773803710938
9.0,-196.17604064941406
9.0,-336.15875244140625
10.0,-93.50599670410156
10.0,-302.8026428222656
10.0,-499.9190979003906
10.0,-660.4243774414062
9.0,-125.70133972167969
10.0,-801.81640625
10.0,-207.12777709960938
10.0,-98.62094116210938
10.0,-104.31024932861328
10.0,-3812.314208984375
5.0,-326.8424987792969
8.0,-476.74688720703125
6.0,-565.8150024414062
5.0,-829.2720947265625
7.0,-756.8969116210938
6.0,-529.2703247070312
8.0,-292.6690368652344
10.0,-314.38720703125
5.0,-515.718994140625
9.0,-59.82131576538086
9.0,-268.90057373046875
9.0,-83.6766128540039
9.0,-285.3032531738281
10.0,-194.6077117919922
9.0,-95.17279052734375
10.0,-548.4994506835938
9.0,-280.59429931640625
9.0,-351.6799621582031
9.0,-58.74384689331055
10.0,-333.7290954589844
7.0,-686.1647338867188
4.0,-710.7697143554688
9.0,-359.333740234375
6.0,-544.7728271484375
10.0,-77.83081817626953
10.0,-26.44280242919922
9.0,-251.567626953125
9.0,-470.75067138671875
9.0,-98.40961456298828
8.0,-125.41036224365234
4.0,-1961.276611328125
7.0,-444.068603515625
8.0,-406.8287658691406
8.0,-469.18243408203125
10.0,-90.41171264648438
9.0,-392.9942626953125
9.0,-74.47005462646484
6.0,-138.90066528320312
9.0,-76.29408264160156
9.0,-165.69039916992188
7.0,-396.3379821777344
5.0,-224.93157958984375
9.0,-169.0846710205078
3.0,-310.1162414550781
9.0,-331.1321716308594
8.0,-302.3829345703125
10.0,-168.35797119140625
10.0,-138.9004669189453
10.0,-106.54531860351562
10.0,-85.18892669677734
9.0,-393.3170166015625
4.0,-127.2294921875
9.0,-459.2880859375
10.0,-1899.667724609375
9.0,-302.9668884277344
5.0,-566.7709350585938
9.0,-250.0626220703125
3.0,-4262.04345703125
9.0,-40.80254364013672
9.0,-168.6424102783203
9.0,-883.6012573242188
5.0,-155.27813720703125
10.0,-61.75729751586914
7.0,-175.88870239257812
9.0,-53.59725570678711
8.0,-636.1332397460938
8.0,-463.3784484863281
7.0,-409.04266357421875
5.0,-290.2709045410156
7.0,-293.81341552734375
8.0,-319.3420715332031
8.0,-187.71241760253906
8.0,-374.44268798828125
8.0,-203.2761688232422
9.0,-497.7286071777344
8.0,-372.7815856933594
7.0,-425.25164794921875
6.0,-851.52001953125
9.0,-441.74468994140625
7.0,-362.79534912109375
9.0,-574.5985107421875
9.0,-377.41021728515625
8.0,-785.8359375
8.0,-369.1385498046875
6.0,-204.35963439941406
9.0,-587.36083984375
9.0,-48.420806884765625
9.0,-781.23828125
8.0,-123.46456146240234
7.0,-109.51421356201172
9.0,-166.9866485595703
9.0,-593.0322265625
9.0,-513.326171875
3.0,-129.38990783691406
10.0,-328.6119079589844
9.0,-439.7669677734375
8.0,-1278.500732421875
9.0,-255.12315368652344
9.0,-721.1640014648438
5.0,-468.00250244140625
10.0,-87.66329193115234
1.0,-578.8673706054688
10.0,-963.48828125
9.0,-238.44796752929688
9.0,-287.9132385253906
8.0,-316.3714599609375
9.0,-458.3685607910156
5.0,-797.0402221679688
3.0,-1042.416748046875
8.0,-455.6692199707031
7.0,-1260.3829345703125
8.0,-351.3397216796875
10.0,-156.848876953125
7.0,-199.2729034423828
9.0,-414.65643310546875
8.0,-237.7911376953125
10.0,-62.909053802490234
9.0,-296.84527587890625
2.0,-418.5211486816406
8.0,-42.35239791870117
5.0,-260.38897705078125
8.0,-46.567771911621094
5.0,-573.8278198242188
1.0,-137.54249572753906
3.0,-285.1405334472656
8.0,-179.0398406982422
10.0,-458.6772766113281
9.0,-601.13427734375
9.0,-854.552001953125
8.0,-570.7379150390625
3.0,-333.73638916015625
5.0,-144.36158752441406
9.0,-668.538330078125
9.0,-183.79734802246094
9.0,-103.54757690429688
10.0,-240.76535034179688
10.0,-336.3769226074219
8.0,-102.430419921875
9.0,-211.1451416015625
7.0,-216.07113647460938
7.0,-68.74242401123047
8.0,-177.92645263671875
7.0,-89.08680725097656
9.0,-155.64007568359375
5.0,-285.36669921875
8.0,-52.54918670654297
9.0,-1139.9000244140625
9.0,-187.67701721191406
8.0,-440.2180480957031
9.0,-280.5903625488281
9.0,-42.850860595703125
9.0,-214.20391845703125
6.0,-1170.0662841796875
10.0,-152.60716247558594
10.0,-274.73004150390625
10.0,-227.89772033691406
10.0,-123.38687896728516
9.0,-52.46153259277344
9.0,-148.1090087890625
9.0,-24.822603225708008
7.0,-60.124595642089844
8.0,-32.81304931640625
9.0,-128.79562377929688
5.0,-77.34893035888672
1.0,-35.5733642578125
9.0,-299.6847839355469
9.0,-158.9905242919922
9.0,-215.81788635253906
8.0,-19.168081283569336
8.0,-201.0527801513672
9.0,-416.81402587890625
9.0,-256.47113037109375
9.0,-197.4557647705078
9.0,-262.4131164550781
9.0,-260.2201232910156
9.0,-248.9073028564453
6.0,-930.3314208984375
8.0,-1506.8673095703125
8.0,-462.0907897949219
3.0,-685.2569580078125
2.0,-20.88420295715332
8.0,-171.36334228515625
10.0,-525.7778930664062
9.0,-563.0272827148438
9.0,-2407.39892578125
8.0,-551.51318359375
4.0,-181.2698211669922
4.0,-478.51605224609375
8.0,-1058.3907470703125
10.0,-130.97874450683594
3.0,-358.30218505859375
4.0,-62.929931640625
10.0,-245.16119384765625
10.0,-146.75885009765625
9.0,-680.22607421875
9.0,-64.97711944580078
9.0,-225.9182891845703
7.0,-293.5014343261719
4.0,-730.4650268554688
10.0,-604.4891357421875
10.0,-1345.995849609375
10.0,-352.5086975097656
10.0,-539.854736328125
5.0,-119.40184020996094
10.0,-176.1178741455078
9.0,-223.34815979003906
5.0,-275.2879638671875
9.0,-24.931367874145508
10.0,-358.3330993652344
6.0,-297.7025146484375
5.0,-8.047282218933105
8.0,-273.08526611328125
10.0,-477.39361572265625
8.0,-194.43519592285156
6.0,-163.8727569580078
10.0,-310.6003112792969
10.0,-195.66310119628906
10.0,-692.8661499023438
10.0,-213.91603088378906
10.0,-115.22559356689453
10.0,-194.9613494873047
10.0,-192.3821258544922
10.0,-173.9850311279297
10.0,-266.20635986328125
8.0,-114.98591613769531
10.0,-265.2388610839844
9.0,-39.828887939453125
7.0,-97.7534408569336
10.0,-42.3001594543457
10.0,-158.2734375
10.0,-33.88258743286133
10.0,-30.77543830871582
9.0,-477.7854309082031
9.0,-35.04859924316406
10.0,-785.7667846679688
4.0,-790.1006469726562
10.0,-61.67304229736328
9.0,-685.0740356445312
9.0,-534.37158203125
8.0,-235.94134521484375
8.0,-281.8405456542969
10.0,-356.2822570800781
10.0,-178.40805053710938
10.0,-168.58229064941406
7.0,-109.93196868896484
10.0,-133.2544403076172
7.0,-610.8977661132812
5.0,-79.07089233398438
10.0,-336.067138671875
10.0,-669.8286743164062
9.0,-44.941017150878906
10.0,-151.57798767089844
9.0,-539.6009521484375
9.0,-577.0238647460938
8.0,-318.534423828125
10.0,-56.31784439086914
6.0,-219.72137451171875
7.0,-59.707435607910156
7.0,-69.92599487304688
10.0,-235.9391326904297
4.0,-140.83358764648438
9.0,-106.9813232421875
9.0,-252.90487670898438
7.0,-125.23534393310547
8.0,-358.3718566894531
1.0,-192.1550750732422
10.0,-259.91876220703125
9.0,-150.8065185546875
9.0,-25.550094604492188
9.0,-284.6925354003906
7.0,-255.88150024414062
9.0,-127.34728240966797
8.0,-178.7901611328125
10.0,-67.49466705322266
9.0,-60.96839141845703
9.0,-302.0329895019531
9.0,-56.90937042236328
7.0,-891.5178833007812
8.0,-419.2287292480469
8.0,-219.97967529296875
10.0,-380.88946533203125
10.0,-136.66079711914062
10.0,-1015.9166259765625
8.0,-770.3796997070312
8.0,-112.286865234375
9.0,-615.150146484375
1.0,-840.7971801757812
8.0,-588.6815185546875
9.0,-48.19473648071289
5.0,-941.6713256835938
6.0,-265.94915771484375
5.0,-464.0347595214844
5.0,-1078.7080078125
9.0,-672.24658203125
9.0,-397.9332275390625
10.0,-733.992919921875
9.0,-491.38201904296875
1.0,-153.77151489257812
10.0,-120.51638793945312
1.0,-131.6623077392578
3.0,-90.81431579589844
9.0,-85.93053436279297
5.0,-113.30564880371094
9.0,-226.6402130126953
10.0,-100.75192260742188
4.0,-69.83882904052734
6.0,-171.0762939453125
8.0,-314.1552734375
5.0,-335.2011413574219
6.0,-388.2627868652344
7.0,-116.2855453491211
7.0,-255.94345092773438
10.0,-151.59776306152344
7.0,-101.46041870117188
8.0,-157.00393676757812
8.0,-464.4992370605469
10.0,-229.7429962158203
8.0,-654.1785888671875
9.0,-294.0775146484375
7.0,-201.63587951660156
10.0,-167.51870727539062
10.0,-302.8666076660156
10.0,-1150.759033203125
9.0,-736.79736328125
7.0,-233.2563018798828
5.0,-364.3070068359375
7.0,-154.34378051757812
9.0,-165.15699768066406
8.0,-277.7943420410156
9.0,-656.1842041015625
10.0,-435.6999206542969
8.0,-584.8994140625
10.0,-85.00436401367188
10.0,-221.85939025878906
10.0,-83.63301086425781
10.0,-738.1206665039062
9.0,-14.132514953613281
